,Date,News,Label
5409,30-Nov-17,"Regulation, Taxation Loom Over Crypto Investors",0
5410,30-Nov-17,Topped Out? Bitcoin Flirts with Bearish Reversal,1
5411,30-Nov-17,Blockstack Counterattacked a Phishing Attempt on Its ICO,1
5412,30-Nov-17,"Investors Taking a Risk Buying Bitcoin, Says ECB Vice President",1
5413,30-Nov-17,"More Devs, More Destruction: Another Zcash Crypto Ceremony Is Underway",1
5414,30-Nov-17,"U.K. Won't Accept Cryptocurrency for Tax Bills, Minister Says",1
5415,30-Nov-17,Just 400%? Willy Woo's Math for Insane Crypto Returns,0
5416,29-Nov-17,Crypto Corrupts the Youth? South Korea Prime Minister Says So,0
5417,29-Nov-17,ICO Pros Call for Self-Regulation Citing SEC Risk,0
5418,28-Nov-17,"Falling Dominoes? $10,000 Bitcoin Price Now Looks Inevitable",1
5419,28-Nov-17,CoinDesk Releases Q3 Bitcoin and Blockchain Industry Report,1
5420,28-Nov-17,House of Lords Urges UK Government to Explore DLT Adoption,1
5421,28-Nov-17,BBVA Blockchain Pilot Cuts Time for International Trade Transactions,1
5422,28-Nov-17,"To the Moon? Time to Grow Up, Bitcoin",0
5423,28-Nov-17,State Street Vets Net $5 Million for Crypto Startup,1
5424,27-Nov-17,Crying Wolf? Why You Can't Ignore Crypto Scam Claims,1
5425,27-Nov-17,"As Price Eyes $10k, Bitcoin Faces Mainstream Moment",1
5426,27-Nov-17,Bitcoin Price Rally Has Been 'Amazing' Says Nuveen's Bob Doll,0
5427,21-Nov-17,BitLicense Architect Ben Lawsky Joins Ripple Board,0
5428,21-Nov-17,New Code Released for Vlad Zamfir's Ethereum 'Casper' Upgrade,0
5429,21-Nov-17,Blockchain Data Links Tether 'Attack' to 2015 Exchange Hack,1
5430,21-Nov-17,Report Warns SAFT May Increase Legal Risk of Token Sales,0
5431,21-Nov-17,ECB President Draghi: Cryptocurrency Impact Still 'Limited',1
5432,21-Nov-17,Morocco Regulators Warn of Penalties for Cryptocurrency Use,0
5433,21-Nov-17,"Russia Will 'Never' Consider Bitcoin Legalization, Says Minister",1
5434,21-Nov-17,"Blockstream, Digital Garage Team Up to Foster Blockchain in Japan",0
5435,23-Nov-17,Austrian Bank Raiffeisen Enlists in R3 Blockchain Consortium,1
5436,23-Nov-17,Nasdaq to Build Blockchain Voting System for Securities Depository Strate,1
5437,22-Nov-17,Bitcoin Gold Wallet Scam Nets $3 Million in Illicit Earnings,1
5438,22-Nov-17,"Baseball Great Jose Canseco Predicts $10,000 Bitcoin By 2018",1
5439,10-Nov-17,"Bull Grip Weakens As Bitcoin Price Breaks Below $7,000",1
5440,23-Nov-17,"Air New Zealand, Winding Tree Team Up for Blockchain Exploration",0
5441,27-Nov-17,Samsung Inks Deal with Seoul Government for Blockchain Platform,0
5442,13-Nov-17,Bitcoin Cash Hard Forks In Bid to Ease Mining Difficulties,1
5443,17-Nov-17,Friends Don't Let Friends Do Bad Crypto,1
5444,17-Nov-17,Over 20 Banks Join Singapore-Hong Kong Blockchain Trade Network,0
5445,17-Nov-17,The Beginning? Tezos Could Open Doors for ICO Litigation,1
5446,17-Nov-17,Nasdaq Explores Storing Asset Data on Blockchain,1
5447,29-Nov-17,Credit for Cryptos: Leverage Trading Is Coming to Bitcoin,0
5448,29-Nov-17,It's Official: Bitcoin's Price Makes History Passing $10k,1
5449,28-Nov-17,TechCrunch Founder Arrington Raising $100 Million XRP Fund,0
5450,28-Nov-17,"Bitcoin Cash Demand Shocked Us, Says Circle Trading Chief",0
5451,28-Nov-17,"AlphaPoint Unveils New Blockchain Network, CEO Hire",0
5452,28-Nov-17,Bitcoin Wallet App Abra Adds Support For Ethereum,1
5453,2-Dec-17,7 Tokens Investors Are Talking About,0
5454,2-Dec-17,Scrap the White Paper: How to Evaluate Tokens and Blockchains,1
5455,1-Dec-17,Sidechains Project Pushes Ahead with Bitcoin BIP Submission,1
5456,1-Dec-17,Report: Tezos Founders Ask Foundation to Help Pay Legal Bills in ICO Suits,1
5457,1-Dec-17,'Microraiden' Payment Channels Go Live on Ethereum Network,0
5458,1-Dec-17,Coinbase Taps Former TD Ameritrade Exec for COO Role,1
5459,1-Dec-17,There's More Than One Way to Be Bitcoin Rich,0
5460,1-Dec-17,"Paying Rent With Crypto? App for Tenants Adds BTC, LTC, ETH",0
5461,20-Nov-17,Futures Boost? Ether Looks Up on 11-Week High,0
5462,20-Nov-17,Ex-Moscow Exchange Exec Emerges as Blockchain Boss,1
5463,4-Dec-17,"Closing China's Bitcoin Exchanges Was the Right Move, Says PBoC Official",1
5464,4-Dec-17,Looking Heavy? Bitcoin Eyes Correction After New High,1
5465,4-Dec-17,The Ukrainian Central Bank Is Expanding Its Blockchain Team,0
5466,4-Dec-17,The Father of the ICO Is All About Identity Now,1
5467,4-Dec-17,Sony Details Blockchain Use for Education Data,1
5468,29-Nov-17,"Bitcoin Price Falls $1,000 in Minutes to Drop Below $10k",0
5469,29-Nov-17,"Bitcoin 'Ought to Be Outlawed,' Economist Joseph Stiglitz Says",1
5470,29-Nov-17,Tokenized Fund-of-Funds to Raise $100 Million Via ICO,0
5471,27-Nov-17,Short-Lived Shine? Bitcoin Gold Could Fall Under $300,1
5472,27-Nov-17,"Bitcoin Price Tops $10,000 on Korean Exchanges",0
5473,27-Nov-17,A Crypto Crystal Ball? What If Traders Settled Bitcoin Forks,0
5474,27-Nov-17,"$10,000 Today? Bitcoin Price Looks Primed to Break Barrier",1
5475,21-Nov-17,"Untethered? Bitcoin Shrugs Off Hack to Push Above $8,000",0
5476,21-Nov-17,"R3, Microsoft Expand Partnership to Boost Corda DLT Adoption",1
5477,5-Dec-17,PetroBLOQ Becomes Latest Member of Enterprise Ethereum Alliance,1
5478,5-Dec-17,PayPal's Max Levchin: Blockchain 'Brilliant' But Undecided on Bitcoin,1
5479,5-Dec-17,Bitcoin Futures: Make Way for a New Kind of Whale,0
5480,5-Dec-17,UBS Seeks IP Protection for Smart Contract Blockchain Validation,0
5481,22-Nov-17,Asset Manager Launches Europe's First Bitcoin Mutual Fund,0
5482,22-Nov-17,"Standard Chartered, Axis Launch Payments Service With Ripple Tech",0
5483,23-Nov-17,Flying High: Bitcoin Cash Rallies on Korean Volume Spike,0
5484,23-Nov-17,"UC Berkeley, KyberNetwork Partner for Decentralized Exchange Research",0
5485,27-Nov-17,Crypto Tax Software Startup Libra Raises $7.8 Million,0
5486,27-Nov-17,$300 Billion: Bitcoin Price Boosts Crypto Market Value to Record High,0
5487,26-Nov-17,Ex-SEC Lawyer Predicts 'Assembly Line' for ICO Enforcement,0
5488,26-Nov-17,Who Invented Pants? Why Crypto Creators' Identities Don't Matter,1
5489,8-Nov-17,Secret Service Agent Gets Extra Jail Time Over Theft of Silk Road Bitcoin,1
5490,8-Nov-17,'Young' ICOs: Nasdaq Exec Says Exchange Still the Place to Raise Capital,1
5491,8-Nov-17,"SIA Group, R3 Team Up for Blockchain Finance App Network",0
5492,8-Nov-17,European Central Bank Member: We Aren't Ignoring Cryptocurrency,1
5493,17-Nov-17,Swiss Firms to Let Traders Short Bitcoin With New Futures Products,1
5494,28-Nov-17,Circle to Launch Cryptocurrency Investment App in 2018,1
5495,28-Nov-17,Japan's BitFlyer Launches Bitcoin Exchange in US Market,1
5496,28-Nov-17,New Alliance Sets Out to Boost Blockchain Interoperability,1
5497,1-Dec-17,"Invest in Bitcoin 'At Your Own Risk,' Warns French Central Bank",0
5498,1-Dec-17,"Bitcoin Price Above $10,500 on US Futures Listings",1
5499,29-Nov-17,China State TV: OTC Bitcoin Platforms May Violate Law,1
5500,29-Nov-17,Getting Started? Ether Sets New High Above $500,1
5501,29-Nov-17,Wallet Demo Showcases Lightning-Like Network for Ethereum,0
5502,1-Dec-17,"Bitcoin Not Legal Tender in India, Finance Minister Says",1
5503,1-Dec-17,Bitcoin Claws Back to $10k: Can Bulls Turn the Tide?,1
5504,1-Dec-17,"Bitcoin Too Volatile for Goldman Sachs, Says CEO",1
5505,1-Dec-17,"Bitcoin 'Seems Like a Bubble', Says Billionaire Investor Carl Icahn",1
5506,1-Dec-17,World Computer? New Protocol Could Supercharge Ethereum Blockchain,1
5507,1-Dec-17,"White House Team Is Monitoring Cryptocurrencies, Says Press Secretary",0
5508,22-Nov-17,"Bitcoin Is 'Not Actually Legal,' Says Zimbabwe Central Bank Chief",1
5509,22-Nov-17,Central Bank of Malaysia Plans Cryptocurrency Reporting Rules,1
5510,22-Nov-17,What's Next for Bitcoin Cash? Stopping User Fund Loss,1
5511,22-Nov-17,"Mike Novogratz Doubles Down on $10,000 Bitcoin",1
5512,22-Nov-17,Two-Week Rally Pushes Monero to New Record High,0
5513,23-Nov-17,South Korean Finance Watchdog Has 'No Plans' to Regulate Bitcoin Trading,0
5514,26-Nov-17,"Bitcoin Price Tops $9,000 in Historic First",1
5515,25-Nov-17,Are Tokens Like Gold? Attorneys Ask Tough Questions on ICOs,0
5516,25-Nov-17,Here's What's Standing in the Way of a Tokenized Economy,0
5517,25-Nov-17,"Bitcoin, Ether Prices Surge to Fresh All-Time Highs",0
5518,24-Nov-17,Brain Freeze? Parity Bug Continues With No Easy Solution in Sight,0
5519,28-Nov-17,XBRL Reporting Standard Co-Founder Joins Blockchain Startup,1
5520,28-Nov-17,Early Bitcoin Buyers Talk Bubbles at Consensus: Invest,1
5521,28-Nov-17,"As Bitcoin Prices Soar, Forked Rivals Face Different Paths",1
5522,28-Nov-17,Libra Eyes Institutional Investors with Crypto Tax and Accounting App,0
5523,1-Dec-17,"CME, CBOE to Begin Bitcoin Futures Trading",0
5524,4-Dec-17,4 Blockchain Bills Introduced in New York Legislature,0
5525,4-Dec-17,Venezuelan President Announces 'Petro' Oil-Backed Cryptocurrency,1
5526,29-Nov-17,"Bitcoin Cash Plans to Increase Its Block Size, Again",0
5527,29-Nov-17,"Bitcoin Price on Shaky Ground After 1,000% Gains",1
5528,29-Nov-17,Russian Central Bank Issues New Warning Against Cryptocurrencies,0
5529,29-Nov-17,New Zealand Watchdog Warns Investors Over Marketplace ICO,0
5530,29-Nov-17,A New Blockchain ETF Is Up for SEC Approval,0
5531,29-Nov-17,ICO Mania Has Calmed Down a Bit – And That's Not So Bad,1
5532,29-Nov-17,"90% of Crypto Mobile Apps 'In Trouble,' Security Report Claims",0
5533,1-Dec-17,Bank of Canada Paper Weighs Central Bank-Issued Cryptocurrency,1
5534,1-Dec-17,"Bitfinex and Tether Break Silence, Go on Media Blitz",1
5535,1-Dec-17,Bitcoin Is an Emerging Systemic Risk,1
5536,30-Nov-17,Fed Vice Chair: Cryptocurrencies Threaten Financial Stability,1
5537,30-Nov-17,ICE Agent: Cryptocurrencies Increasingly Used in Money Laundering,1
5538,30-Nov-17,"Almost Half of ICO Funding Goes to Europe, Report Finds",1
5539,30-Nov-17,SF Fed President: No Plans to Put USD on a Blockchain,1
5540,5-Dec-17,"One Marshmallow Now, or Two Bitcoins in 15 Minutes?",1
5541,4-Dec-17,Bitfinex Hires Law Firm to Challenge Critics,1
5542,4-Dec-17,Alleged ICO Fraudster Pleads Not Guilty in New York Court,0
5543,4-Dec-17,Moscow Government Open-Sources Blockchain Voting Tool,1
5544,22-Nov-17,Philippine Regulators Eye New Rules for Bitcoin Exchanges and ICOs,1
5545,22-Nov-17,Who Needs a CSD? Nivaura to Issue First Regulated Ether Bond,0
5546,23-Nov-17,Thanksgiving Lull? Bitcoin Trades Sideways But Rally May Continue,1
5547,24-Nov-17,Online Bank Swissquote Launches Bitcoin Exchange-Traded Product,1
5548,3-Dec-17,Aruba Looks to Ethereum to Boost Tourism,1
5549,4-Dec-17,Loveable Digital Kittens Are Clogging Ethereum's Blockchain,0
5550,23-Nov-17,US Defense Bill Could Give Big Boost to Blockchain,0
5551,6-Dec-17,ASX Says Yes: Stock Market to Settle Trades with DLT,0
5552,6-Dec-17,Cryptocurrency Mining Market NiceHash Hacked,0
5553,6-Dec-17,Bitcoin's Price Passes $13k in New All-Time High,0
5554,6-Dec-17,$10k in Bitcoin for 10 Years? Ron Paul Fans Pick Crypto Over Gold,1
5555,6-Dec-17,Naval Ravikant: Bitcoin Solves 'Money Problems',1
5556,6-Dec-17,Lightning At Last? Bitcoin Scaling Layer Almost Ready,1
5557,6-Dec-17,Encyclopedia Blockchainica: Wikipedia Co-Founder to Disrupt His Own Creation,1
5558,6-Dec-17,"Mexican Lawmakers Advance Bill to Regulate Bitcoin, Fintech Firms",0
5559,6-Dec-17,"Mobile Banking App Revolut Adds Litecoin, Ether Trading",0
5560,6-Dec-17,"MUFG, NTT Data Trial Blockchain for Cross-Border Trade",1
5561,6-Dec-17,The Next CryptoKitties? The Blockchain Might Not Be Ready,1
5562,6-Dec-17,Nokia Trials Blockchain in Bid to Secure Health Data,1
5563,8-Dec-17,Microlending Startups Look to Blockchain for Loans,1
5564,8-Dec-17,Australian Finance Watchdog to Monitor Bitcoin Exchanges,0
5565,12-Dec-17,"Bitcoin Isn't Sapping Demand for Gold, Says Goldman Sachs Exec",1
5566,12-Dec-17,Blockchain's Boom Year: Job Market Grows 200%,0
5567,12-Dec-17,Over $300? Pullback Likely for Surging Litecoin,1
5568,6-Dec-17,"Bitcoin's Price Just Jumped $1,000 in 24 Hours",1
5569,6-Dec-17,Australia's CommBank Plans to Issue a Bond on the Blockchain,1
5570,6-Dec-17,Coders Beware: Licensing Issues Abound for Ether Apps,1
5571,6-Dec-17,Indonesia's Central Bank Mulls Bitcoin Payments Ban,1
5572,7-Dec-17,Apple Patent Filing Hints at Blockchain Use,1
5573,7-Dec-17,"As Bitcoin Soars, Prices Diverge Wildly Across Exchanges",0
5574,7-Dec-17,Futures Industry Association Blasts New Bitcoin Derivatives,1
5575,8-Dec-17,Bitcoin Dips Below $15k on Weak Afternoon Trading,0
5576,8-Dec-17,Correction Coming? Bitcoin Retreats After $17k High,1
5577,8-Dec-17,Credit Union Trade Body NAFCU Joins Enterprise Ethereum Alliance,0
5578,8-Dec-17,Bitcoin Prices Spark Demand for Washington's Cheap Electricity,1
5579,11-Dec-17,Deutsche Bank: Blockchain Opportunities Are 'Huge',1
5580,12-Dec-17,Crypto Fund Bitwise Raises $4 Million in VC Funding,0
5581,13-Dec-17,Bitcoin Has Gone Mainstream. That's a Very Big Deal,1
5582,13-Dec-17,Blockchain Startup LO3 Partners With Power Exchange,0
5583,13-Dec-17,Scratch That: CryptoKitties Isn't Quite Ethereum's Vision for Apps,0
5584,13-Dec-17,Victory Lap? 2017 Was Bitcoin's Backwards Year,0
5585,6-Dec-17,India's Central Bank Sounds the Alarm (Again) on Bitcoin,1
5586,6-Dec-17,"$12,000 and Rising: Bitcoin's Price Hits New All-Time High",0
5587,5-Dec-17,'All-You-Can-Fly' Airline Begins Accepting Bitcoin and Ether,0
5588,5-Dec-17,"Teams and Products Aren't the Only Way to Weigh Tokens, Says Ehrsam",0
5589,5-Dec-17,A Missouri Lawmaker Wants to Ban Blockchain Gun Tracking,0
5590,7-Dec-17,"Moving Up: IOTA Overtakes Ripple, Finds New Price Base",0
5591,7-Dec-17,Cat Fight? Ethereum Users Clash Over CryptoKitties,0
5592,7-Dec-17,"$15,000: Is There a Limit to Bitcoin's Meteoric Rally?",1
5593,7-Dec-17,Greenspan Likens 'Irrational' Bitcoin to Revolutionary War Currency,1
5594,7-Dec-17,Former Mastercard Executive Joins CULedger Consortium as CEO,0
5595,7-Dec-17,Steam Drops Bitcoin Payments Citing High Fees and Price Volatility,0
5596,13-Dec-17,Fed Chair Yellen: Bitcoin Is a 'Highly Speculative Asset',1
5597,8-Dec-17,The Blockchain Token Velocity Problem,0
5598,8-Dec-17,"Huobi, SBI Announce Plan for Japanese Bitcoin Exchanges",1
5599,8-Dec-17,The Threat of Bitcoin Futures,1
5600,11-Dec-17,"Bitcoin Futures Open Sees Price Spike, CBOE Crash",0
5601,10-Dec-17,"Bitcoin Futures Launch Could Revive ETF Push, CBOE Says",0
5602,19-Dec-17,Bitcoin Exchange Youbit to Declare Bankruptcy After Hack,1
5603,21-Dec-17,Writing the Blockchain Rulebook in 2018,0
5604,12-Dec-17,"No Stopping? After New High, Bitcoin Price Eyes $20k",0
5605,12-Dec-17,New Self-Regulatory Body Aims to Develop ICO Standards,1
5606,12-Dec-17,2018: Another Growth Year for Blockchain,0
5607,12-Dec-17,Hong Kong Regulator Issues Warning on Bitcoin Futures,1
5608,12-Dec-17,2017: The 'Butt' of Bitcoin's Joke,0
5609,12-Dec-17,'According to Plan': CBOE Bullish on First Day of Bitcoin Futures Trading,1
5610,11-Dec-17,"PlexCoin Founder Gets Jail Time, Fine on Contempt Charge",0
5611,11-Dec-17,Bitcoin Price Back Above $17k to Set New All-Time High,1
5612,11-Dec-17,Understanding Futures: A Primer for Bitcoiners,0
5613,13-Dec-17,Bitcoin Futures Codes: How to Read Them And What They Mean,1
5614,12-Dec-17,Fake News? Former New Zealand Prime Minister Denies Investing in Bitcoin,0
5615,12-Dec-17,Crowdfunding Giant Indiegogo Opens to ICOs,0
5616,12-Dec-17,Mt Gox Creditors Want Bitcoin Exchange Taken Out of Bankruptcy,1
5617,12-Dec-17,Trump Signs Defense Bill Authorizing Blockchain Study,1
5618,5-Dec-17,Token Summit Surprise: OpenBazaar to Launch New Coin,1
5619,7-Dec-17,Blythe Masters: ASX Blockchain Embrace 'Precedent Setting',1
5620,7-Dec-17,Austrian Government Backs New Blockchain Research Institute,1
5621,7-Dec-17,Bank of America Wins Patent for Crypto Exchange System,0
5622,7-Dec-17,Bitcoin Up $2k on Day as Market Nears $400 Billion,1
5623,13-Dec-17,South Korean Officials Weigh New Curbs on Bitcoin Trading,1
5624,13-Dec-17,"Man Stole $1.8 Million in Ether After Armed Robbery, Prosecutors Say",0
5625,13-Dec-17,Kickstarter ICO? Don't Count On It Says Crowdfunding Leader,1
5626,13-Dec-17,Colu Mixes VC and ICO for $14.5 Million Fundraise,1
5627,8-Dec-17,Report: Bitcoin Derivatives Banned By South Korean Government,1
5628,7-Dec-17,NiceHash CEO Confirms Bitcoin Theft Worth $78 Million,1
5629,7-Dec-17,The Bulgarian Government Is Sitting on $3 Billion in Bitcoin,0
5630,17-Dec-17,2018: The Year Central Banks Begin Buying Cryptocurrency,0
5631,17-Dec-17,Bitcoin Price Primed to Test $20k Ahead of CME Launch,1
5632,16-Dec-17,"Bitcoin Takes All? Enterprise Blockchains Need Time, Too",1
5633,16-Dec-17,A Hitchhiker's Guide to the Blockchain Highway,1
5634,15-Dec-17,"Class-Action Suit Targets ICO Promoted By Floyd Mayweather, Jr.",1
5635,15-Dec-17,US Treasury Report: DLT Data Storage Raises Oversight Concerns,0
5636,15-Dec-17,'Clear and Loud': Parity to Drop First Bid for Frozen Ether Fix,0
5637,15-Dec-17,Monero Mining Malware Hits Russian Pipeline Giant Transneft,0
5638,20-Dec-17,Morgan Stanley: Hedge Funds Poured $2 Billion into Cryptos in 2017,0
5639,10-Dec-17,How Forks Might Help Bitcoin Reach Its True Destination,0
5640,10-Dec-17,Bitcoin Drops to $13k in Red Day for Crypto Markets,1
5641,9-Dec-17,Lightning: The Bitcoin Scaling Tech You Really Should Know,0
5642,9-Dec-17,The Hidden Trade-Offs of ICOs for Entrepreneurs,0
5643,8-Dec-17,Zcash Sets Roadmap for Blockchain Upgrades in 2018,1
5644,19-Dec-17,Estonia Inches Closer to National 'Crypto Token' Launch,0
5645,19-Dec-17,"$2,300 and Rising: Bitcoin Cash Gains Against Bitcoin",1
5646,19-Dec-17,Blockchain's 2018 Goal? Human Rights Over Financial Gains,1
5647,19-Dec-17,Bitcoin Risks Bearish Price Reversal as Altcoins Surge,1
5648,21-Dec-17,Blockchain Advocates in Japan and South Korea Are Joining Forces,1
5649,21-Dec-17,Think Tank Links Rising Bitcoin Price to Terrorist Use,1
5650,20-Dec-17,GMO Internet's Crypto Mining Facility Is Up and Running,0
5651,20-Dec-17,Coinbase's Bitcoin Cash Market Is Back Online,1
5652,20-Dec-17,Ron Paul: Fed-Led Quantitative Easing Sparked Cryptocurrency Surge,1
5653,20-Dec-17,Cryptocurrency Hedge Fund Hit With Class Action Lawsuit,0
5654,11-Dec-17,CBOE CEO Blasts 'Uncalled For' Bitcoin Futures Critiques,1
5655,11-Dec-17,SEC Halts Multimillion-Dollar 'Munchee' ICO for Securities Violations,1
5656,11-Dec-17,New Bitcoin ETF Filings Follow CBOE Futures Debut,1
5657,11-Dec-17,"Bitcoin Gold Defies Gravity, But Price Rally Looks Weak",1
5658,12-Dec-17,Bitcoin Bulls Face 'Alt' Competition in Push to $20k,0
5659,12-Dec-17,"Coinbase Halts Litecoin, Ether Trades as Prices Spike",0
5660,12-Dec-17,CFTC Chair: Cryptocurrencies 'Unlike Any Commodity' Agency Has Seen,0
5661,5-Dec-17,ICO Delayed by Ethereum's CryptoKitties Congestion,0
5662,5-Dec-17,'More Bang for Less Byte': ICOs Confront Growing Pains,1
5663,5-Dec-17,Tokyo Financial Exchange Planning Bitcoin Futures Launch,1
5664,5-Dec-17,Detroit Bitcoin Trader Gets Jail Time for Unlicensed Money Business,0
